"","Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"11","LOC111103567",1513.49770390369,0.0172824918225859,0.0980206920072781,0.642083855737245,0.94871500367698,1457.68547770275,1512.32903734213,968.92909460063,1379.83959044226,1565.88191584822,1308.65884325379,1508.75902557716,1568.6733707953,1509.91672238089,1033.51217856251,807.862968617227,1285.30963067655,3168.09421931468,1750.77798311802,1275.53214405293,1354.8342684992,2378.39470512991,2126.88464662136,1558.16683730151,1255.45417074676,1563.95766926785,1167.15571574525,1303.83697418801
"12","LOC111103568",1470.36526034892,-0.011156696159615,0.102473533271855,0.690268744422711,0.955333354261667,1090.69172213994,1758.32179847942,1709.67748467193,2118.87619227681,1119.70117998916,1177.70507049032,1100.58200874255,1510.49600370579,3064.95202791381,1290.67063701805,829.188543875756,1691.61413998833,2906.7332524964,1559.78402132333,689.036522595082,790.924672429142,973.458009842995,1866.1745877893,1394.02407123463,1654.74802682746,1283.12888518195,1515.5159676386,722.396161374441
"13","LOC111103866",12610.8072525661,-0.0309812910927433,0.0918620966994167,0.493861761753917,0.908066681025583,11092.1290232722,10638.9476266188,9374.70357762947,17452.457866198,16618.1077405791,11263.7822264208,14138.7389705645,9425.79123881116,12725.7741686909,11393.7225942808,10690.3854325404,12267.4232213917,19099.3156515889,12688.3655285608,11235.4161208689,12279.5460938344,16047.5868406415,14497.8766049372,12209.6050266412,10278.5667278076,11685.8030219954,11928.6093091344,11015.9121960113
"14","LOC111102774",260.517657240637,0.0191775267654777,0.102117083117524,0.514552086197014,0.913797915206593,220.367745746827,133.046668475035,126.673846999736,298.127593630322,236.900724039452,120.407160191921,226.52755908099,215.785143386542,234.927795032988,239.735798668579,237.090219050708,244.773692195149,750.505276245558,190.993961794693,204.123476095622,395.980635475665,488.044488718582,189.539209438255,158.195564397787,235.861952196506,216.16426143454,304.691160487917,323.442183751274
"15","LOC111102932",1567.29305772311,-0.0869154097956164,0.102075698107405,0.0305781308028893,0.532885133505298,1489.41157339392,1306.53742783038,1578.80913942717,2619.18226894379,2255.337386259,1297.23334630128,1305.73904338194,2269.97508680157,1761.18055614134,1841.22668628601,1708.55491188923,1363.59757271467,1597.20590833396,1442.64105808925,1565.90497624529,1838.92577836081,1044.49413488559,924.471875283819,928.952900711814,1040.02120653577,1469.73222197587,1457.95216533143,1940.65310250764
"16","LOC111102934",1963.20810649898,0.00318077593541641,0.0989837402722311,0.928077492354046,0.991365044760847,1425.10191996586,2047.38722207266,2922.72637713298,1682.53618933894,1091.01813268393,1508.16559773238,2434.10273389857,1703.01020025653,2213.92220087378,1747.8412298279,2586.66683429926,2370.43996652144,2421.21895649716,1629.81514064805,2019.19325884261,2607.04528330183,1545.69346157503,881.769365647533,1923.32501978362,1972.32593096606,1778.27437291235,2978.43052972065,1663.77652497737
"17","LOC111102931",1137.58795397586,0.00110954132838598,0.0998603686967309,0.973603503480179,0.997402243836328,1195.30209171625,852.838716627743,1244.08817947423,1341.00304567815,848.805733217588,2137.44681450183,762.927722565222,724.572662842065,1095.29250134585,1809.86589866948,1159.10773758124,1322.9671217835,1105.33908883566,855.652948840226,1464.3224012869,770.19270198539,851.118016714078,710.210160266662,987.235477068893,1696.53459316148,885.903960323607,1364.65910641982,979.136260538876
"18","LOC111104503",92.7991692457294,0.0263122348039285,0.104301169041636,0.320624986676587,0.852481522587769,80.6014322965049,80.4023032511004,73.823169112429,26.2717802815992,87.111477001054,117.770507049032,81.2079928780909,93.0837873432142,45.1185831520307,79.4473286285408,38.8878137067299,178.377589453954,52.6351947064599,108.22991168366,124.582403250849,95.3670640412596,219.685794113216,146.087532966244,116.565152714158,86.3589037569884,61.8931859662999,75.4284306093866,65.4435546889737
"19","LOC111104592",923.922087565474,-0.00879070545044251,0.134489917135459,0.450205808668585,0.894284625544067,14.5768547770275,3115.58925098014,1876.6185148239,4.56900526636509,6.37401051227225,625.765679245602,772.544458563944,445.321300812423,361.726571822315,612.580718109538,398.913701894842,1569.7227871948,11.7975436411031,1625.99526141216,558.704162271116,6.21959113312563,6289.328033864,391.814255083823,435.335162177367,589.654880491265,964.425166400256,0,572.63110352852
"20","LOC111102912",359.677655604557,-0.0360015241864479,0.122244887027909,0.094115589337739,0.680293170224938,443.307877630777,1170.61924852495,539.412474310134,98.2336132268494,220.965697758771,360.342596194799,356.887758174768,468.592247648226,234.927795032988,259.946084021454,323.646965688268,274.503290437474,338.498752163958,202.453599502375,159.082145689546,953.670640412596,311.769659909175,205.271712988466,208.15205841814,114.21661464634,189.374673478977,120.090001364945,718.620571680846
"21","LOC144621350",45.1656633935124,0.0153397057774672,0.138607362645117,0.255268716924424,0.816874611293753,2.5723861371225,28.7151083039644,48.6561796422827,28.5562829147818,42.4934034151483,7.90995942866632,11.7537884428816,4.23108124287337,157.915041032108,110.111209853592,12.544456034429,42.6124241473335,0.90750335700793,34.3789131230448,45.0413304060763,0,27.6251597387877,226.997551224471,109.428510711251,23.2147590744593,60.9694070712805,10.9172728513586,1.25852989786488
"22","LOC144621354",39.2553750228974,0.014944304271267,0.119236197290558,0.316771804335765,0.850727906116203,66.0245775194774,3.82868110719526,5.03339789402925,58.2548171461548,42.4934034151483,27.2454158098507,57.7004159923277,53.9462858466355,57.5650888491427,11.8474086551333,8.78111922410029,1.98197321615505,14.5200537121269,42.0186715948325,2.87497853655806,58.0495172425058,10.523870376681,95.1441881369895,9.51552267054355,26.0005301633944,38.7987135908149,101.232893712598,109.492101114244
"23","LOC111103115",6613.72050902916,0.0444643690735748,0.0756130576931225,0.39401982139753,0.876458895336879,5812.73520785113,5812.8950909992,6850.45453377381,6052.78972661715,6230.59527574612,5776.9070360693,7058.68422306143,7032.05702565555,6979.37806965551,6904.94852676827,7017.36870565957,6683.21368487483,7784.56379641402,5835.5021793672,6419.82707213415,7077.89470949696,7423.27506695138,6485.5372968655,4959.96619202083,7194.71813235641,6464.60470734578,7399.92603452088,6857.72941346573
"24","LOC111102741",30.3088553431862,0.0032163906766294,0.107981890910421,0.843718029331511,0.980272491829394,35.1559438740074,21.0577460895739,67.9508715693948,42.263298713877,6.37401051227225,57.1274847625901,12.8223146649617,21.1554062143669,24.1151047881544,2.09071917443528,18.8166840516435,53.5132768361863,47.1901745644123,26.7391546512571,14.3748926827903,13.4757807884389,3.94645139125538,26.9700060860758,30.9254486792665,38.0722048821132,75.749869391591,11.9097522014821,45.3070763231357
"25","LOC111102740",47.5086408026678,-0.00517833451527597,0.110397760071653,0.72293629118028,0.960943621452569,41.1581781939599,13.4003838751834,151.001936820877,90.2378540107104,44.6180735859057,30.7609533337024,8.54820977664115,35.9641905644237,46.6743963641697,6.96906391478428,3.7633368103287,79.278928646202,62.6177316335471,20.3726892581006,109.249184389206,14.5123793106265,0,45.6991769791839,115.375712380341,49.2152892378536,73.9023116015522,31.7593392039523,17.6194185701083
"26","LOC144621377",159.19004421986,-0.0579195069648372,0.314175410349757,0.0269160115152582,0.523741706977882,12.8619306856125,29.6722785807632,716.420300250163,323.25712259533,31.8700525613612,490.417484577312,70.5227306572895,10.5777031071834,25.6709180002934,47.3896346205331,11.2900104309861,913.689652647477,45.3751678503965,11.4596377076816,561.579140807674,50.7933275871926,43.4109653038092,57.6858463507732,16.6521646734512,46.4295181489185,92.3778895019402,26.7969424533347,25.1705979572976
"27","LOC144621385",84.099095964078,-0.00856415809105616,0.136876829711747,0.456449529781544,0.895870974205255,0,6.7001919375917,256.703292595492,318.688117328965,8.49868068302966,132.711541525402,4.27410488832057,79.3327733038758,47.4523029702392,0.696906391478428,0,601.528871103057,0.90750335700793,28.0124477298884,102.540901137237,2.07319704437521,3.94645139125538,26.2208392503514,108.239070377433,103.073530290599,78.5212060766492,17.8646283022232,6.2926494893244
"28","LOC144621432",44.2462355546848,0.020269802450783,0.111500135604583,0.280360084141174,0.829567702667236,6.85969636565999,36.3724705183549,14.2612940330829,75.3885868950239,69.051780549616,14.9410344763697,53.4263111040072,38.0797311858604,42.0069567277528,26.4824428761803,12.544456034429,89.1887947269772,20.8725772111824,14.0062238649442,45.9996565849289,55.9763201981306,18.4167731591918,75.665850408157,103.481309042161,38.0722048821132,98.844341767076,33.7442979041993,33.9803072423517
"29","LOC111102735",534.867730466736,-0.0120392008838876,0.137618802110268,0.334594675718094,0.857295184011692,1222.74087717889,1364.92481471511,1517.56946504982,964.060111203033,1.06233508537871,83.4940161914778,1126.22663807247,129.047977907638,315.052175458146,279.45946298285,624.713910514564,175.404629629722,0.90750335700793,273.758011905727,199.331845201359,1348.61467736607,21.047740753362,0.749166835724327,406.788594165737,670.442242070383,780.593166291395,795.968438799054,0
"30","LOC144621503",13.2133740797715,0.0563549899473513,0.283724552923638,0.0262290256449514,0.519562031754483,1.714924091415,2.87151083039644,10.9056954370634,4.56900526636509,3.18700525613612,7.90995942866632,0,9.51993279646509,29.5604510306408,17.4226597869607,0,7.9278928646202,19.0575704971665,3.81987923589387,41.2080256906655,17.6221748771893,6.57741898542564,7.49166835724327,52.3353746879895,18.5718072595674,23.0944723754851,5.95487610074105,12.5852989786488
"31","LOC144621449",806.781783186813,-0.00600635407313092,0.108257865091278,0.715794799369288,0.960020365214766,726.270352714251,1463.51335322539,244.119797860419,1986.37503955222,758.507250960397,364.737018099614,408.177016834615,177.705412200682,614.546218794902,512.226197736645,449.091526032558,2295.12498430755,297.661101098601,67.4845331674583,2360.35737851417,498.603889172238,131.548379708513,800.110180553581,410.356915167191,2286.18947365275,880.36128695349,568.69066762077,254.223039368706
"32","LOC111102736",339.899535389289,-0.0256842899066944,0.131606705685066,0.137141835512792,0.728426562692584,123.47453458188,1117.97488330101,98.1512589335703,432.913248988092,242.212399466345,87.0095537153295,524.64637504135,106.834801382553,248.930113942239,260.642990412932,95.3378658616603,158.557857292404,86.2128189157533,108.22991168366,2484.93978176502,159.636172416891,374.912882169261,164.816703859352,166.521646734512,103.073530290599,135.795497567852,297.743805037053,239.120680594327
"33","LOC111102742",8.23172692799167,-0.00306832756141221,0.124072809499504,0.779109246706599,0.971403713713124,0.857462045707499,0.957170276798814,1.67779929800975,35.4097908143294,2.12467017075742,23.729878285999,17.0964195532823,10.5777031071834,0,11.8474086551333,13.7989016378719,1.98197321615505,1.81500671401586,0,23.9581544713172,1.0365985221876,5.26193518834051,2.99666734289731,3.56832100145383,28.7863012523295,1.8475577900388,0,0
"34","LOC111102737",110.168748411215,-0.00312365148273845,0.105026698155222,0.883669263828129,0.987048982788462,133.76407913037,140.704030689426,54.5284771853169,92.522356643893,36.1193929028761,87.0095537153295,59.837468436488,77.2172326824391,234.927795032988,63.418481624537,223.291317412836,89.1887947269772,137.033006908197,77.6708777965086,341.164119671556,91.2206699525092,72.351608839682,38.2075086219407,111.807391378887,116.073795372296,102.539457347154,52.6014055565459,100.68239182919
"35","LOC144621415",161.317025446685,-0.0222883504721043,0.10515733352843,0.360711799010642,0.867123546587889,126.90438276471,191.434055359763,233.214102423355,103.944869809806,213.52935216112,329.581642861097,169.895669310743,120.585815421891,99.5720455768954,153.319406125254,90.3200834478887,353.782219083676,102.547879341896,103.136739369134,115.957467641175,124.391822662513,292.037402952898,200.027545138395,79.6925023658022,46.4295181489185,157.042412153298,146.886943818279,156.057707335245
"36","LOC144621492",225.428123306987,-0.00375111315326003,0.135517603154734,0.721741825775602,0.960943621452569,6.85969636565999,169.41913899339,380.860440648213,244.441781750532,9.56101576840837,337.491602289763,359.024810618928,566.964886545032,0,315.698595339728,20.0711296550864,94.1437277673648,260.453463461276,220.279702603213,5.74995707311612,910.133502480717,640.640609180457,5.24416785007029,0,0,0,0.992479350123508,636.816128319629
"37","LOC111103347",256.65529167098,-0.0575400117013144,0.203263270776199,0.0223029571557159,0.493487899369024,574.499570624024,106.245900724668,962.217897408591,288.989583097592,463.178097225117,390.224665147538,42.7410488832057,151.261154432723,90.2371663040615,68.296826364886,153.042363620034,425.133254865258,117.975436411031,73.8509985606147,35.4580686175494,423.96879557473,497.252875298178,187.291708931082,67.7980990276228,198.718337677371,308.54215093648,120.090001364945,156.057707335245
"38","LOC111103350",308.657528656201,0.0155022647443234,0.119280214168318,0.305014532953082,0.844064896002035,409.866857848184,44.9870030095443,420.288724151442,191.898221187334,287.89280813763,207.41671390725,100.441464875533,39.1375014965787,149.358068365343,156.107031691168,189.421286119878,155.584897468171,59.8952215625233,1405.71555880894,40.2496995118128,122.318625618137,165.750958432726,188.79004260253,1994.69143981269,391.865133176872,234.639839334928,63.5186784079045,79.2873835654874
"39","LOC111103349",1197.59706453748,-0.0078105845871015,0.0950232023349932,0.850452139986141,0.981572914353178,998.943283249236,1296.96572506239,1016.74637459391,1295.3129930145,1408.65632321217,615.219066674047,1502.34786824468,1387.79464766247,1388.56329183405,1154.07698428828,1203.01333370174,914.680639255555,1669.80617689459,1270.74649247403,799.24403316314,1384.89562564264,1222.08444749208,1365.73114152545,1115.69503312123,1065.09314633619,1186.13210120491,1009.35149907561,1273.63225663926
"40","LOC111103915",5939.25065235133,-0.0325695222582015,0.0998588201474752,0.349719593956485,0.862344518691185,8655.22188937149,3233.32119502639,7538.3522459578,8684.53676004344,5017.40860824364,8246.57214657512,10579.4781248155,6800.40532760823,4160.24452925966,7281.9748845581,5563.46625126925,4490.16032119926,5262.61196728898,4363.57538046943,3899.42922175158,5944.89252474591,3809.64107635853,6267.52974766972,3147.25912328228,4369.94624817621,5247.98790260522,5531.08741823831,8507.66210956658
"41","LOC111102413",141.667961595702,0.0334871731033324,0.104655234217525,0.224882423742214,0.798088166867749,114.899914124805,265.136166673271,113.251452615658,108.513875076171,90.2984822571902,160.835841716215,75.8653617676902,133.279059150511,115.908084304355,153.319406125254,99.101202671989,183.332522494342,141.570523693237,87.8572224255589,91.9993131698579,78.7814876862579,94.7148333901292,68.1741820509137,195.068214746143,277.648518530533,144.109507623027,327.518185540758,137.179758867272
"42","LOC111104127",182.101923506035,0.0113003817059325,0.105388259951372,0.601702894882198,0.938000819560073,195.50134642131,255.564463905283,114.929251913668,148.492671156865,163.599603148321,194.233448192806,217.979349304349,92.0260170324959,138.46737588037,374.935638615394,51.4322697411588,311.169794936343,49.9126846354361,81.4907570324025,209.873433168738,237.381061580961,84.1909630134482,137.846697773276,162.953325733058,236.790542559484,105.310794032212,450.585624956073,173.677125905353
"43","LOC111103667",1221.52628024042,0.0658554629726474,0.102011891286073,0.0719991792708375,0.643410935300661,1534.85706181642,1034.70106921952,987.384886878737,842.981471644358,867.927764754404,2208.63644935983,1352.75419715346,767.941245581517,1032.28206625422,1699.05778242441,866.821911979043,1190.17491630111,772.285356813748,1100.12521993743,953.534547958423,1187.94190642699,839.278662540312,1308.04529517467,1956.62934913052,1775.46477401464,1181.51320672982,1678.28258105885,956.482722377308
"44","LOC111103668",6756.40974082048,-0.037273420394322,0.107833062292226,0.149965724761795,0.742389843466667,4899.53812917265,4381.92552718497,11494.6029906648,12499.6561574583,4250.40267660021,4398.81632671944,8819.6154370495,10973.3092033921,4977.04646563263,3272.6724143827,16012.9981279486,4547.63754446776,14649.826692179,6563.82582034429,3615.76467281119,4216.88278825917,6266.96480931355,5913.92300120784,5621.2950176236,5331.03727385882,5032.7474200657,4159.48095636762,3497.4545861665
"45","LOC111104088",1577.94479035215,0.030525091082698,0.100157949279908,0.371436865207332,0.871423384848947,906.337382312826,1874.13940197208,918.595115660338,1168.52309687287,1953.63422201144,1313.93214953957,1261.92946827665,1941.00852016816,1353.55749456092,1270.46035166517,2127.53974343916,962.247996443276,950.156014787302,2658.63594818213,2043.15141331393,1539.34880544859,2245.53084162431,1623.44453301462,1866.23188376035,2033.61289492263,1676.65869446021,1417.26051197637,1186.79369368658
"46","LOC144621529",48.2886361437985,0.029995998080544,0.153243320071937,0.0907429724678468,0.676298137327237,30.8686336454699,6.7001919375917,10.0667957880585,54.828063196381,31.8700525613612,77.3418255247373,19.2334719974426,102.603720139679,11.6685990910424,52.9648857523606,13.7989016378719,23.7836785938606,123.420456553078,63.6646539315644,15.333218861643,18.6587733993769,35.5180625212985,138.595864609,5.94720166908972,97.5019881127289,147.804623203104,15.8796696019761,12.5852989786488
"47","LOC144621559",306.254545656614,0.0165834912152699,0.105872476157375,0.451517739316058,0.894571516238622,173.207333232915,197.177077020556,189.591320675102,286.705080464409,410.061342956181,105.466125715551,266.063029297956,670.62637699543,199.144091153791,101.051426764372,130.462342758061,292.34104938287,460.10420200302,541.149558418298,193.581888128243,504.823480305363,364.38901179258,681.741820509137,140.353959390517,256.29094018203,253.115417235316,128.029836165933,498.377839554492
"48","LOC144621561",31.1962786367018,0.00576555135088238,0.124146767564336,0.614733736798116,0.941385071179343,0,55.5158760543312,40.267183152234,17.1337697488691,57.3660946104502,25.4876470479248,0,0,70.7895011523241,27.8762556591371,5.01778241377159,0,7.26002685606344,63.6646539315644,17.2498712193484,10.365985221876,0,23.9733387431785,147.490601393425,31.5720723412646,36.9511558007761,17.8646283022232,61.6679649953791
"49","LOC111103018",22.1003103099981,0.0175188777011597,0.111129835446495,0.330812256216418,0.855870588597924,15.434316822735,6.7001919375917,12.5834947350731,28.5562829147818,29.7453823906038,29.8820689527394,4.27410488832057,45.4841233608888,10.8906924849729,41.8143834887057,10.0355648275432,15.8557857292404,23.5950872822062,8.91305155041902,19.1665235770537,24.8783645325025,9.2083865795959,44.9500101434596,20.220485674905,43.6437470599834,45.2651658559507,10.9172728513586,6.2926494893244
"50","LOC111103019",399.666136882644,0.0188673173629086,0.102510065114521,0.509037506685495,0.912663072350795,583.074191081099,246.949931414094,369.95474521115,280.993823881453,282.581132710736,219.721095240731,821.69666477963,522.538533494862,339.1672802463,375.632545006873,272.214695947109,255.674544884001,515.461906780504,519.503576081566,202.206823737917,466.469334984422,415.6928798789,591.841800222218,373.484264818834,303.649048693927,216.16426143454,574.645543721511,443.002524048437
"51","LOC111103014",106.887418941291,0.0129534074501526,0.106619755349558,0.519442828135977,0.915252455085069,84.8887425250423,241.206909753301,67.9508715693948,217.027750152342,36.1193929028761,111.618316382291,25.6446293299234,84.6216248574675,66.1220615159071,112.201929028027,37.633368103287,81.260901862357,57.1727114914996,72.5777054819834,94.874291706416,43.5371379318794,27.6251597387877,70.4216825580867,354.453219477747,304.577639056905,93.3016683969596,94.2855382617333,79.2873835654874
"52","LOC111105437",1344.57117369596,0.0884298349001304,0.102361960840169,0.0282156165516197,0.527989915843783,1778.37628279735,1175.40509990894,1061.20805599117,719.618329452501,1299.23580941816,1643.51379240067,1692.54553577495,869.487195410478,1213.53430546841,1210.52640199803,1154.08995516747,1278.37272442001,944.710994645255,1422.26836883115,1069.4920155996,1110.19701726292,880.058660249951,1326.77446606778,1667.59534801276,2279.6893411119,1450.33286518046,2321.40919993889,1356.69522989834
"53","LOC111103965",1166.74558969336,0.00999855596237675,0.0956266757933413,0.805707598211908,0.974022690478749,810.301633193586,1455.855991011,1063.72475493818,837.270215061402,1028.34036264659,1444.88592230305,1128.36369051663,1006.99733580386,1127.1866721947,1100.41519214444,938.325311375288,1212.96760828689,985.548645710611,1263.10673400224,1271.69883933751,1174.46612563856,2508.62760104134,1378.46697773276,895.648571364912,987.091555846008,1148.25716650912,986.524474022767,1081.07718226593
"54","LOC111104407",142788.508575694,0.0398743684386082,0.096422656002433,0.324282328057975,0.853524967038818,163921.019277902,135424.279442603,153950.66908713,97362.0754722902,121463.14432186,142550.652170282,152157.06549799,142227.795979188,130780.102799191,139501.843101411,196369.660317348,145734.490583881,85597.5316397019,153941.133206523,149825.673128008,96464.8218762563,134379.30083984,95317.2456760418,206420.233292101,236363.390992514,135062.940904102,142942.830880888,126377.796753898
"55","LOC111105197",6480.84736300111,0.0844756222352656,0.0967459457188506,0.0521353729797988,0.599113378084794,3974.33658185426,4569.53090143754,6543.41726223802,5865.46051069618,5552.82549127451,5210.02661034822,5726.23202412749,6183.72523645944,8336.82509724678,6138.351496142,6179.39904255972,5132.3196432335,9590.4954768598,8066.31165312921,5701.08243799463,7436.55779817387,6862.87896939311,7177.76745307478,9074.24030669709,4873.24222491049,8499.68961307352,4930.63741141359,7434.13610668784
"56","LOC111102758",863.329649961452,-0.0039805241850488,0.101602301566537,0.893624568969833,0.987770612968965,795.724778416559,809.766054171797,989.062686176747,750.459115000465,841.369387619937,621.371257340788,1236.28483894673,840.927397021083,1054.84135783024,436.960307456975,795.318512582798,639.186362210003,1059.05641762825,1884.47375637431,827.993818528721,516.226064049427,894.528982017887,1247.362781481,786.220060653661,1148.66627900424,820.315658777229,513.111824013854,347.354251810707
"57","LOC111102761",12.9222009919464,0.00191927612010131,0.108235193033336,0.903888908670233,0.989269436267246,10.28954454849,5.74302166079288,27.6836884171609,12.564764482504,3.18700525613612,22.850993905036,12.8223146649617,11.6354734179018,7.77906606069496,5.57525113182743,11.2900104309861,25.7656518100156,9.98253692708722,5.09317231452515,10.5415879673796,13.4757807884389,24.9941921446174,7.49166835724327,14.2732840058153,23.2147590744593,27.7133668505821,1.98495870024702,1.25852989786488
"58","LOC111102760",25.1305767239219,-0.000811371370789979,0.112684614885838,0.949564960239749,0.995301215892403,3.42984818282999,70.8306004831122,24.3280898211414,0,55.2414244396928,11.425496952518,5.34263111040072,32.7908796322686,22.5592915760154,14.635034221047,36.3789224998441,14.8647991211629,1.81500671401586,43.2919646734638,35.4580686175494,2.07319704437521,26.3096759417026,23.9733387431785,66.6086586938049,9.2859036297837,18.475577900388,0.992479350123508,57.8923753017844
"59","LOC111104487",936.565277069612,0.0490825379644238,0.103265527826496,0.129453457673684,0.72408815963736,1049.53354394598,960.04178762921,791.082369011597,517.439846415846,981.597618889926,1192.64610496669,571.661528812877,425.223664908774,801.243804251581,566.584896271962,875.603031203143,550.988554091104,1411.16772014733,1231.27440703646,772.410900155265,1105.01402465199,536.717389210732,1412.92865217608,1064.54909876706,1318.59831542929,799.992523086802,1790.43274762281,814.268843918577
"60","LOC111117739",352.72686276024,-0.0211893587057182,0.106182660149594,0.352778702375559,0.863083657248754,143.196161633152,393.396983764313,611.557844124554,241.015027800758,1042.15071875651,155.562535430438,177.375352865304,517.24968194127,189.809211880957,537.314827829868,229.56354543005,396.39464323101,182.408174758594,450.745749835476,99.6659226006794,268.47901724659,339.394819647963,387.319254069477,520.974866212259,227.504638929701,379.673125852974,191.548514573837,430.417225069789
